author	title	publication_date	link	path	filename	document_id	entity_linking
Guérin d'Estriché, Nicolas-Armand-Martial	Myrtil et Mélicerte , pastorale heroique	1699	http://catalogue.bnf.fr/ark:/12148/cb305517682	../TheatreLFSV2-downloaded/NER/bpt6k97930799.tar.gz.tei_segmented_ner.xml	bpt6k97930799.tar.gz.tei_segmented_ner.xml	bpt6k97930799	spacy_entity_fishing
Robbe, Jacques	La rapinière, ou L'intéressé , comédie, par M. de Barquebois. Avec les vers retranchés	1683	http://catalogue.bnf.fr/ark:/12148/cb31224205h	../TheatreLFSV2-downloaded/NER/bpt6k56290424.tar.gz.tei_segmented_ner.xml	bpt6k56290424.tar.gz.tei_segmented_ner.xml	bpt6k56290424	spacy_entity_fishing
	La Cocue imaginaire, comedie	1662	http://catalogue.bnf.fr/ark:/12148/cb44729574r	../TheatreLFSV2-downloaded/NER/bpt6k1090139v.tar.gz.tei_segmented_ner.xml	bpt6k1090139v.tar.gz.tei_segmented_ner.xml	bpt6k1090139v	spacy_entity_fishing
	La Comédie des tromperies, finesses et subtilitez de Maistre Pierre Patelin, advocat à Paris, pièce comique	1656	http://catalogue.bnf.fr/ark:/12148/cb447291572	../TheatreLFSV2-downloaded/NER/bpt6k1090175q.tar.gz.tei_segmented_ner.xml	bpt6k1090175q.tar.gz.tei_segmented_ner.xml	bpt6k1090175q	spacy_entity_fishing
Chevalier, Jean	Les Avantures de nuit, comédie	1666	http://catalogue.bnf.fr/ark:/12148/cb44729603h	../TheatreLFSV2-downloaded/NER/bpt6k10901675.tar.gz.tei_segmented_ner.xml	bpt6k10901675.tar.gz.tei_segmented_ner.xml	bpt6k10901675	spacy_entity_fishing
Corneille, Pierre	Cinna, ou la Clémence d'Auguste, tragédie (par P. Corneille)...	1646	http://catalogue.bnf.fr/ark:/12148/cb30271545r	../TheatreLFSV2-downloaded/NER/bpt6k1280290z.tar.gz.tei_segmented_ner.xml	bpt6k1280290z.tar.gz.tei_segmented_ner.xml	bpt6k1280290z	spacy_entity_fishing
Molière	George Dandin, ou Le mary confondu, comédie par J. B. P. de Molière	1669	http://catalogue.bnf.fr/ark:/12148/cb386511211	../TheatreLFSV2-downloaded/NER/bpt6k1280543b.tar.gz.tei_segmented_ner.xml	bpt6k1280543b.tar.gz.tei_segmented_ner.xml	bpt6k1280543b	spacy_entity_fishing
Auvray, Jean	L'Innocence descouverte, tragi-comédie	1628	http://catalogue.bnf.fr/ark:/12148/cb44729481r	../TheatreLFSV2-downloaded/NER/bpt6k1090044t.tar.gz.tei_segmented_ner.xml	bpt6k1090044t.tar.gz.tei_segmented_ner.xml	bpt6k1090044t	spacy_entity_fishing
Rotrou, Jean de	La pelerine amoureuse, tragi-comedie de Rotrou.	1637	http://catalogue.bnf.fr/ark:/12148/cb31251841x	../TheatreLFSV2-downloaded/NER/btv1b8622111v.tar.gz.tei_segmented_ner.xml	btv1b8622111v.tar.gz.tei_segmented_ner.xml	btv1b8622111v	spacy_entity_fishing
Boucher	Champagne le Coeffeur, comédie	1663	http://catalogue.bnf.fr/ark:/12148/cb44729535v	../TheatreLFSV2-downloaded/NER/bpt6k1090098c.tar.gz.tei_segmented_ner.xml	bpt6k1090098c.tar.gz.tei_segmented_ner.xml	bpt6k1090098c	spacy_entity_fishing
	Le cardinal tasche d'entrer en Paradis, tragi-comédie, acte premier. Monsieur de Marillac	1642	http://catalogue.bnf.fr/ark:/12148/cb33280666c	../TheatreLFSV2-downloaded/NER/bpt6k5675059j.tar.gz.tei_segmented_ner.xml	bpt6k5675059j.tar.gz.tei_segmented_ner.xml	bpt6k5675059j	spacy_entity_fishing
La Calprenède, Gautier de Coste	La Mort des enfans d'Herodes ou Suite de Mariane. Tragedie. Par M. La Calprenede	1656	http://catalogue.bnf.fr/ark:/12148/cb44729561d	../TheatreLFSV2-downloaded/NER/bpt6k10901267.tar.gz.tei_segmented_ner.xml	bpt6k10901267.tar.gz.tei_segmented_ner.xml	bpt6k10901267	spacy_entity_fishing
Veronneau	L'Impuissance, tragi-comédie pastorale	1634	http://catalogue.bnf.fr/ark:/12148/cb44729478v	../TheatreLFSV2-downloaded/NER/bpt6k1090041k.tar.gz.tei_segmented_ner.xml	bpt6k1090041k.tar.gz.tei_segmented_ner.xml	bpt6k1090041k	spacy_entity_fishing
Giboin, Gilbert	Tragecomedie sur les amours de Philandre et Marisee . Par Gilbert Giboin, harpeur, arithmeticien, & maistre escrivain en la ville de Molins en Bourbonnois	1619	http://catalogue.bnf.fr/ark:/12148/cb393251001	../TheatreLFSV2-downloaded/NER/bpt6k856871r.tar.gz.tei_segmented_ner.xml	bpt6k856871r.tar.gz.tei_segmented_ner.xml	bpt6k856871r	spacy_entity_fishing
Fontenelle, Bernard de	Bellérophon, tragédie, représentée par l'Académie royale de musique	1679	http://catalogue.bnf.fr/ark:/12148/cb30448228r	../TheatreLFSV2-downloaded/NER/bpt6k15132913.tar.gz.tei_segmented_ner.xml	bpt6k15132913.tar.gz.tei_segmented_ner.xml	bpt6k15132913	spacy_entity_fishing
Behourt, Jean	Hypsicratee, ou La magnanimite tragoedie nouvellement représentee, au college des Bons Enfans	1604	http://catalogue.bnf.fr/ark:/12148/cb30077767q	../TheatreLFSV2-downloaded/NER/bpt6k8568902.tar.gz.tei_segmented_ner.xml	bpt6k8568902.tar.gz.tei_segmented_ner.xml	bpt6k8568902	spacy_entity_fishing
Scudéry, Georges de	Orante , tragi-comedie. Par monsieur de Scudery	1636	http://catalogue.bnf.fr/ark:/12148/cb360398455	../TheatreLFSV2-downloaded/NER/bpt6k6262823q.tar.gz.tei_segmented_ner.xml	bpt6k6262823q.tar.gz.tei_segmented_ner.xml	bpt6k6262823q	spacy_entity_fishing
Auvray, Jean	La madonte du sieur Auvray . Tragi-comédie dédiée à la Reine	1631	http://catalogue.bnf.fr/ark:/12148/cb300410980	../TheatreLFSV2-downloaded/NER/bpt6k6295468p.tar.gz.tei_segmented_ner.xml	bpt6k6295468p.tar.gz.tei_segmented_ner.xml	bpt6k6295468p	spacy_entity_fishing
Donneau de Vizé, Jean	La Veufve à la mode, comédie	1668	http://catalogue.bnf.fr/ark:/12148/cb44729616v	../TheatreLFSV2-downloaded/NER/bpt6k1090181f.tar.gz.tei_segmented_ner.xml	bpt6k1090181f.tar.gz.tei_segmented_ner.xml	bpt6k1090181f	spacy_entity_fishing
Crosnier	L'Ombre de son rival, comédie meslée de musique et de dances	1681	http://catalogue.bnf.fr/ark:/12148/cb447296412	../TheatreLFSV2-downloaded/NER/bpt6k10902077.tar.gz.tei_segmented_ner.xml	bpt6k10902077.tar.gz.tei_segmented_ner.xml	bpt6k10902077	spacy_entity_fishing
Mairet, Jean	Le grand et dernier Solyman, ou La mort de Mustapha , tragédie par M. Mairet. Représenté par la Troupe royalle	1639	http://catalogue.bnf.fr/ark:/12148/cb308628209	../TheatreLFSV2-downloaded/NER/bpt6k5609755m.tar.gz.tei_segmented_ner.xml	bpt6k5609755m.tar.gz.tei_segmented_ner.xml	bpt6k5609755m	spacy_entity_fishing
Campistron, Jean Galbert de	Alcide, tragédie en musique (paroles de Campistron, musique de Lulli et Marais), représentée par l'Académie royalle de musique	1693	http://catalogue.bnf.fr/ark:/12148/cb301905970	../TheatreLFSV2-downloaded/NER/bpt6k5629556w.tar.gz.tei_segmented_ner.xml	bpt6k5629556w.tar.gz.tei_segmented_ner.xml	bpt6k5629556w	spacy_entity_fishing
Robbe, Jacques	La Femme testuë, ou le Médecin holandois, comédie	1686	http://catalogue.bnf.fr/ark:/12148/cb447295575	../TheatreLFSV2-downloaded/NER/bpt6k1090122k.tar.gz.tei_segmented_ner.xml	bpt6k1090122k.tar.gz.tei_segmented_ner.xml	bpt6k1090122k	spacy_entity_fishing
	Le Marquis de Louvois sur la sellette, criminel examiné en jugement par l'Europe, et ses filles, ses interrogats, ses réponses et enfin la sentence portée par l'Europe	1695	http://catalogue.bnf.fr/ark:/12148/cb33474364z	../TheatreLFSV2-downloaded/NER/bpt6k1511056b.tar.gz.tei_segmented_ner.xml	bpt6k1511056b.tar.gz.tei_segmented_ner.xml	bpt6k1511056b	spacy_entity_fishing
Molière	Dépit amoureux. Comédie, representée sur le Theatre du Palais Royal. De J. B. P. Moliere	1674	http://catalogue.bnf.fr/ark:/12148/cb386508373	../TheatreLFSV2-downloaded/NER/bpt6k12804163.tar.gz.tei_segmented_ner.xml	bpt6k12804163.tar.gz.tei_segmented_ner.xml	bpt6k12804163	spacy_entity_fishing
Rotrou, Jean de	La belle Alphrede comedie de Rotrou.	1639	http://catalogue.bnf.fr/ark:/12148/cb31251853x	../TheatreLFSV2-downloaded/NER/bpt6k6493091d.tar.gz.tei_segmented_ner.xml	bpt6k6493091d.tar.gz.tei_segmented_ner.xml	bpt6k6493091d	spacy_entity_fishing
Chevalier, Jean	La disgrâce des domestiques : comédie représentée sur le théâtre royal du Marais / [par J. Chevalier]	1662	http://catalogue.bnf.fr/ark:/12148/cb302353351	../TheatreLFSV2-downloaded/NER/bpt6k1519298v.tar.gz.tei_segmented_ner.xml	bpt6k1519298v.tar.gz.tei_segmented_ner.xml	bpt6k1519298v	spacy_entity_fishing
Chrétien, Nicolas	Albouin ou la Vengeance, tragédie	1608	http://catalogue.bnf.fr/ark:/12148/cb44729670n	../TheatreLFSV2-downloaded/NER/bpt6k1090237c.tar.gz.tei_segmented_ner.xml	bpt6k1090237c.tar.gz.tei_segmented_ner.xml	bpt6k1090237c	spacy_entity_fishing
Dorimond	Le Festin de Pierre, ou l'Athée foudroyé, tragi-comédie	1665	http://catalogue.bnf.fr/ark:/12148/cb44729552f	../TheatreLFSV2-downloaded/NER/bpt6k10901178.tar.gz.tei_segmented_ner.xml	bpt6k10901178.tar.gz.tei_segmented_ner.xml	bpt6k10901178	spacy_entity_fishing
Puget de La Serre, Jean	Climene ou Le triomphe de la vertu. Trage-comedie en prose Dediee a madame la duchesse de Sully. Par Monsieur de La Serre	1643	http://catalogue.bnf.fr/ark:/12148/cb30745609c	../TheatreLFSV2-downloaded/NER/bpt6k1097890.tar.gz.tei_segmented_ner.xml	bpt6k1097890.tar.gz.tei_segmented_ner.xml	bpt6k1097890	spacy_entity_fishing
La Calprenède, Gautier de Coste	Phalante : tragédie / de Mr de La Calprenède	1642	http://catalogue.bnf.fr/ark:/12148/cb30706516s	../TheatreLFSV2-downloaded/NER/bpt6k1097720.tar.gz.tei_segmented_ner.xml	bpt6k1097720.tar.gz.tei_segmented_ner.xml	bpt6k1097720	spacy_entity_fishing
Molière	Sganarelle ou Le cocu imaginaire. Comedie. Avec les arguments de chaque scene.	1660	http://catalogue.bnf.fr/ark:/12148/cb455688848	../TheatreLFSV2-downloaded/NER/bpt6k1280398m.tar.gz.tei_segmented_ner.xml	bpt6k1280398m.tar.gz.tei_segmented_ner.xml	bpt6k1280398m	spacy_entity_fishing
	Le triomphe de l'Amour , opéra, ou pastorale en musique, imitée des amours de Diane, & d'Endymion, divisée en trois parties ; mêlées de deux intermèdes. Représentée devant Sa Majesté, en son château de St-Germain-en-Laye au mois de février 1672	1672	http://catalogue.bnf.fr/ark:/12148/cb33631547q	../TheatreLFSV2-downloaded/NER/bpt6k5507412z.tar.gz.tei_segmented_ner.xml	bpt6k5507412z.tar.gz.tei_segmented_ner.xml	bpt6k5507412z	spacy_entity_fishing
Baro, Balthasar	La Clarimonde de Baro dédiée à la reyne	1643	http://catalogue.bnf.fr/ark:/12148/cb300581040	../TheatreLFSV2-downloaded/NER/bpt6k62614839.tar.gz.tei_segmented_ner.xml	bpt6k62614839.tar.gz.tei_segmented_ner.xml	bpt6k62614839	spacy_entity_fishing
Mouffle, Pierre	Le Fils exilé ou le Martyre de Sainct Clair, tragi-comédie chrestienne par Mr. Pierre Mouffle	1647	http://catalogue.bnf.fr/ark:/12148/cb39325042p	../TheatreLFSV2-downloaded/NER/bpt6k856903d.tar.gz.tei_segmented_ner.xml	bpt6k856903d.tar.gz.tei_segmented_ner.xml	bpt6k856903d	spacy_entity_fishing
Millotet, Hugues	Chariot de triomphe, tiré par deux aigles, de... Ste Reine d'Alise, vierge et martyre... tragédie	1664	http://catalogue.bnf.fr/ark:/12148/cb38652652x	../TheatreLFSV2-downloaded/NER/bpt6k857201r.tar.gz.tei_segmented_ner.xml	bpt6k857201r.tar.gz.tei_segmented_ner.xml	bpt6k857201r	spacy_entity_fishing
Le Vert	Aristotime , tragédie	1642	http://catalogue.bnf.fr/ark:/12148/cb30809859s	../TheatreLFSV2-downloaded/NER/bpt6k5448626v.tar.gz.tei_segmented_ner.xml	bpt6k5448626v.tar.gz.tei_segmented_ner.xml	bpt6k5448626v	spacy_entity_fishing
Brécourt	La nopce de village . Comédie	1681	http://catalogue.bnf.fr/ark:/12148/cb30157453z	../TheatreLFSV2-downloaded/NER/bpt6k62763275.tar.gz.tei_segmented_ner.xml	bpt6k62763275.tar.gz.tei_segmented_ner.xml	bpt6k62763275	spacy_entity_fishing
Donneau de Vizé, Jean	Le Mariage de Bachus et d'Ariane, comédie héroyque	1672	http://catalogue.bnf.fr/ark:/12148/cb44729559v	../TheatreLFSV2-downloaded/NER/bpt6k1090124d.tar.gz.tei_segmented_ner.xml	bpt6k1090124d.tar.gz.tei_segmented_ner.xml	bpt6k1090124d	spacy_entity_fishing
Molière	Les oeuvres de Monsieur Molière...	1666	http://catalogue.bnf.fr/ark:/12148/cb309580795	../TheatreLFSV2-downloaded/NER/bpt6k12803605.tar.gz.tei_segmented_ner.xml	bpt6k12803605.tar.gz.tei_segmented_ner.xml	bpt6k12803605	spacy_entity_fishing
Discret, L	Alizon, comédie, Dédiée cy-devant aux jeunes veusves, & aux vieilles filles, et à présent aux beurières de Paris	1664	http://catalogue.bnf.fr/ark:/12148/cb44729553s	../TheatreLFSV2-downloaded/NER/bpt6k1090118p.tar.gz.tei_segmented_ner.xml	bpt6k1090118p.tar.gz.tei_segmented_ner.xml	bpt6k1090118p	spacy_entity_fishing
Rousseau, Jean-Baptiste	Vénus et Adonis , tragédie en musique représentée par l'Académie royale de musique	1697	http://catalogue.bnf.fr/ark:/12148/cb31257042h	../TheatreLFSV2-downloaded/NER/bpt6k1522369k.tar.gz.tei_segmented_ner.xml	bpt6k1522369k.tar.gz.tei_segmented_ner.xml	bpt6k1522369k	spacy_entity_fishing
La Roque, Siméon-Guillaume de	La Chaste bergere. Pastorale nouvelle. De l'invention du sieur de La Roque,...	1629	http://catalogue.bnf.fr/ark:/12148/cb30743305p	../TheatreLFSV2-downloaded/NER/bpt6k8568368.tar.gz.tei_segmented_ner.xml	bpt6k8568368.tar.gz.tei_segmented_ner.xml	bpt6k8568368	spacy_entity_fishing
Le Noble, Henri	Les barons flechois, comedie . Representée sur le theatre royal de Saint Germain en Laye	1667	http://catalogue.bnf.fr/ark:/12148/cb39325166z	../TheatreLFSV2-downloaded/NER/bpt6k8568724.tar.gz.tei_segmented_ner.xml	bpt6k8568724.tar.gz.tei_segmented_ner.xml	bpt6k8568724	spacy_entity_fishing
Quinault, Philippe	Thésée , tragédie en musique ornée d'entrées de ballet, de machines et de changements de théâtre, représentée devant S. M., à Saint-Germain-en-Laye, le onzième jour de janvier 1675	1675	http://catalogue.bnf.fr/ark:/12148/cb31164750c	../TheatreLFSV2-downloaded/NER/bpt6k55309731.tar.gz.tei_segmented_ner.xml	bpt6k55309731.tar.gz.tei_segmented_ner.xml	bpt6k55309731	spacy_entity_fishing
Brécourt	L'Ombre de Molière . Comedie	1674	http://catalogue.bnf.fr/ark:/12148/cb301574549	../TheatreLFSV2-downloaded/NER/btv1b8610795q.tar.gz.tei_segmented_ner.xml	btv1b8610795q.tar.gz.tei_segmented_ner.xml	btv1b8610795q	spacy_entity_fishing
Fontenelle, Bernard de	Bellérophon, tragédie, représentée par l'Académie royale de musique	1679	http://catalogue.bnf.fr/ark:/12148/cb30448228r	../TheatreLFSV2-downloaded/NER/bpt6k63632073.tar.gz.tei_segmented_ner.xml	bpt6k63632073.tar.gz.tei_segmented_ner.xml	bpt6k63632073	spacy_entity_fishing
Molière	Les oeuvres de Monsieur Molière. Tome 3	1673	http://catalogue.bnf.fr/ark:/12148/cb30958081q	../TheatreLFSV2-downloaded/NER/bpt6k5690275b.tar.gz.tei_segmented_ner.xml	bpt6k5690275b.tar.gz.tei_segmented_ner.xml	bpt6k5690275b	spacy_entity_fishing
Corneille, Pierre	Horace, tragédie par P. Corneille	1663	http://catalogue.bnf.fr/ark:/12148/cb38650324c	../TheatreLFSV2-downloaded/NER/bpt6k1280300w.tar.gz.tei_segmented_ner.xml	bpt6k1280300w.tar.gz.tei_segmented_ner.xml	bpt6k1280300w	spacy_entity_fishing
Charenton, De	Ptolomée, tragi-comédie par le Sr de Charenton	1666	http://catalogue.bnf.fr/ark:/12148/cb39325102q	../TheatreLFSV2-downloaded/NER/bpt6k8528577.tar.gz.tei_segmented_ner.xml	bpt6k8528577.tar.gz.tei_segmented_ner.xml	bpt6k8528577	spacy_entity_fishing
Rotrou, Jean de	La Diane comédie . Par le Sieur Rotrou. Dédiée à Monsieur le comte de Fiesque	1635	http://catalogue.bnf.fr/ark:/12148/cb31251882h	../TheatreLFSV2-downloaded/NER/btv1b86221269.tar.gz.tei_segmented_ner.xml	btv1b86221269.tar.gz.tei_segmented_ner.xml	btv1b86221269	spacy_entity_fishing
Boyer, Claude	Clotilde, tragedie	1659	http://catalogue.bnf.fr/ark:/12148/cb44729685p	../TheatreLFSV2-downloaded/NER/bpt6k10902522.tar.gz.tei_segmented_ner.xml	bpt6k10902522.tar.gz.tei_segmented_ner.xml	bpt6k10902522	spacy_entity_fishing
Molière	Le Médecin malgré luy, comédie par J.-B. P. de Molière	1667	http://catalogue.bnf.fr/ark:/12148/cb30958738h	../TheatreLFSV2-downloaded/NER/bpt6k12804808.tar.gz.tei_segmented_ner.xml	bpt6k12804808.tar.gz.tei_segmented_ner.xml	bpt6k12804808	spacy_entity_fishing
Le Breton, Guillaume	Adonis, tragédie francoyse	1606	http://catalogue.bnf.fr/ark:/12148/cb447296114	../TheatreLFSV2-downloaded/NER/bpt6k10901764.tar.gz.tei_segmented_ner.xml	bpt6k10901764.tar.gz.tei_segmented_ner.xml	bpt6k10901764	spacy_entity_fishing
Molière	L'Escole des maris, comedie, de J. B. P. Moliere. Representée sur le theatre du Palais Royal.	1661	http://catalogue.bnf.fr/ark:/12148/cb30958556w	../TheatreLFSV2-downloaded/NER/btv1b86107875.tar.gz.tei_segmented_ner.xml	btv1b86107875.tar.gz.tei_segmented_ner.xml	btv1b86107875	spacy_entity_fishing
Rousseau, Jean-Baptiste	Le caffé , comédie	1694	http://catalogue.bnf.fr/ark:/12148/cb312570357	../TheatreLFSV2-downloaded/NER/bpt6k56295349.tar.gz.tei_segmented_ner.xml	bpt6k56295349.tar.gz.tei_segmented_ner.xml	bpt6k56295349	spacy_entity_fishing
Molière	Les Fascheux, comédie de J. B. P. Molière, représentée sur le théâtre du Palais Royal	1674	http://catalogue.bnf.fr/ark:/12148/cb386508927	../TheatreLFSV2-downloaded/NER/bpt6k12804504.tar.gz.tei_segmented_ner.xml	bpt6k12804504.tar.gz.tei_segmented_ner.xml	bpt6k12804504	spacy_entity_fishing
Molière	L'Escole des femmes, comédie par J. B. P. Molière	1669	http://catalogue.bnf.fr/ark:/12148/cb386509001	../TheatreLFSV2-downloaded/NER/bpt6k1280444d.tar.gz.tei_segmented_ner.xml	bpt6k1280444d.tar.gz.tei_segmented_ner.xml	bpt6k1280444d	spacy_entity_fishing
Gougenot, Nicolas	La comédie des comédiens , tragi-comédie, par le Sr Gougenot	1633	http://catalogue.bnf.fr/ark:/12148/cb30526879k	../TheatreLFSV2-downloaded/NER/bpt6k5813513g.tar.gz.tei_segmented_ner.xml	bpt6k5813513g.tar.gz.tei_segmented_ner.xml	bpt6k5813513g	spacy_entity_fishing
	L'Antimoine purifié sur la sellette	1668	http://catalogue.bnf.fr/ark:/12148/cb44729160z	../TheatreLFSV2-downloaded/NER/bpt6k1090236z.tar.gz.tei_segmented_ner.xml	bpt6k1090236z.tar.gz.tei_segmented_ner.xml	bpt6k1090236z	spacy_entity_fishing
Molière	Les Precieuses ridicules. Comedie. Representée au Petit Bourbon	1663	http://catalogue.bnf.fr/ark:/12148/cb30958867c	../TheatreLFSV2-downloaded/NER/bpt6k12804148.tar.gz.tei_segmented_ner.xml	bpt6k12804148.tar.gz.tei_segmented_ner.xml	bpt6k12804148	spacy_entity_fishing
Molière	Les Fascheux, comédie de J. B. P. Molière, représentée sur le théâtre du Palais Royal	1662	http://catalogue.bnf.fr/ark:/12148/cb38650890j	../TheatreLFSV2-downloaded/NER/bpt6k1280461x.tar.gz.tei_segmented_ner.xml	bpt6k1280461x.tar.gz.tei_segmented_ner.xml	bpt6k1280461x	spacy_entity_fishing
Gilbert, Gabriel	Téléphonte , tragi-comédie, représenté par les deux trouppes royalles	1643	http://catalogue.bnf.fr/ark:/12148/cb30506057n	../TheatreLFSV2-downloaded/NER/bpt6k5448678k.tar.gz.tei_segmented_ner.xml	bpt6k5448678k.tar.gz.tei_segmented_ner.xml	bpt6k5448678k	spacy_entity_fishing
Durval, Jean-Gilbert	Panthée : tragédie / [par J.-G. Durval]	1639	http://catalogue.bnf.fr/ark:/12148/cb303878202	../TheatreLFSV2-downloaded/NER/bpt6k1085579.tar.gz.tei_segmented_ner.xml	bpt6k1085579.tar.gz.tei_segmented_ner.xml	bpt6k1085579	spacy_entity_fishing
Molière	Les femmes savantes , comédie, par J.-B. P. Molière	1672	http://catalogue.bnf.fr/ark:/12148/cb30958601w	../TheatreLFSV2-downloaded/NER/btv1b8610790n.tar.gz.tei_segmented_ner.xml	btv1b8610790n.tar.gz.tei_segmented_ner.xml	btv1b8610790n	spacy_entity_fishing
Montfleury	Le garçon sans conduite, comedie. Par monsieur A. I. M***	1698	http://catalogue.bnf.fr/ark:/12148/cb39325249n	../TheatreLFSV2-downloaded/NER/bpt6k1512308m.tar.gz.tei_segmented_ner.xml	bpt6k1512308m.tar.gz.tei_segmented_ner.xml	bpt6k1512308m	spacy_entity_fishing
Rosimond, Claude Rose	L'Advocat sans étude, comédie	1670	http://catalogue.bnf.fr/ark:/12148/cb447295486	../TheatreLFSV2-downloaded/NER/bpt6k1090113m.tar.gz.tei_segmented_ner.xml	bpt6k1090113m.tar.gz.tei_segmented_ner.xml	bpt6k1090113m	spacy_entity_fishing
Molière	L'Impromptu de Versailles, comédie...	1689	http://catalogue.bnf.fr/ark:/12148/cb38650758s	../TheatreLFSV2-downloaded/NER/bpt6k1280408j.tar.gz.tei_segmented_ner.xml	bpt6k1280408j.tar.gz.tei_segmented_ner.xml	bpt6k1280408j	spacy_entity_fishing
Benserade, Isaac de	Les plaisirs de l'isle enchantée , course de bague : collation ornée de machines ; comédie, meslée de danse et de musique, ballet du palais d'Alcine ; feu d'artifice : et autres festes galantes et magnifiques, faites par le Roy à Versailles, le VII. may M.DC.LXIV et continuées plusieurs autres jours	1673	http://catalogue.bnf.fr/ark:/12148/cb335395255	../TheatreLFSV2-downloaded/NER/btv1b8626216h.tar.gz.tei_segmented_ner.xml	btv1b8626216h.tar.gz.tei_segmented_ner.xml	btv1b8626216h	spacy_entity_fishing
E	Pastorelle pour le bout de l'an, de Henry le Grand . Dedié à la Royne regente par E. G. T.	1611	http://catalogue.bnf.fr/ark:/12148/cb393253566	../TheatreLFSV2-downloaded/NER/bpt6k3130872.tar.gz.tei_segmented_ner.xml	bpt6k3130872.tar.gz.tei_segmented_ner.xml	bpt6k3130872	spacy_entity_fishing
Molière	George Dandin, ou le Mary confondu, comédie par J.-B. P. de Molière	1669	http://catalogue.bnf.fr/ark:/12148/cb30958651f	../TheatreLFSV2-downloaded/NER/btv1b8610793w.tar.gz.tei_segmented_ner.xml	btv1b8610793w.tar.gz.tei_segmented_ner.xml	btv1b8610793w	spacy_entity_fishing
Scudéry, Georges de	Le Vassal généreux, poème tragi-comique ; suivi de Autres Œuvres de Monsieur de Scudéry	1636	http://catalogue.bnf.fr/ark:/12148/cb447294405	../TheatreLFSV2-downloaded/NER/bpt6k1090011f.tar.gz.tei_segmented_ner.xml	bpt6k1090011f.tar.gz.tei_segmented_ner.xml	bpt6k1090011f	spacy_entity_fishing
Campistron, Jean Galbert de	Achile et Polixene , tragedie en musique, representée par l'Academie royale de musique	1687	http://catalogue.bnf.fr/ark:/12148/cb361164097	../TheatreLFSV2-downloaded/NER/bpt6k3118700.tar.gz.tei_segmented_ner.xml	bpt6k3118700.tar.gz.tei_segmented_ner.xml	bpt6k3118700	spacy_entity_fishing
Pradon, Nicolas	Athénaïs...	1700	http://catalogue.bnf.fr/ark:/12148/cb38652730w	../TheatreLFSV2-downloaded/NER/bpt6k857200c.tar.gz.tei_segmented_ner.xml	bpt6k857200c.tar.gz.tei_segmented_ner.xml	bpt6k857200c	spacy_entity_fishing
Donneau de Vizé, Jean	La devineresse, ou Les faux enchantements , comédie représentée par la troupe du roy	1680	http://catalogue.bnf.fr/ark:/12148/cb30348400r	../TheatreLFSV2-downloaded/NER/bpt6k5800744h.tar.gz.tei_segmented_ner.xml	bpt6k5800744h.tar.gz.tei_segmented_ner.xml	bpt6k5800744h	spacy_entity_fishing
Du Ryer, Pierre	Lisandre et Caliste, tragi-comédie	1632	http://catalogue.bnf.fr/ark:/12148/cb44729469w	../TheatreLFSV2-downloaded/NER/bpt6k1090032m.tar.gz.tei_segmented_ner.xml	bpt6k1090032m.tar.gz.tei_segmented_ner.xml	bpt6k1090032m	spacy_entity_fishing
Montauban, Jacques Pousset de	Les charmes de Félicie , tirés de la Diane de Montemaior. Pastorale	1654	http://catalogue.bnf.fr/ark:/12148/cb309683498	../TheatreLFSV2-downloaded/NER/bpt6k56266087.tar.gz.tei_segmented_ner.xml	bpt6k56266087.tar.gz.tei_segmented_ner.xml	bpt6k56266087	spacy_entity_fishing
Crosnier, Jean	L'Ombre de son rival, comédie meslée de musique et de dances	1683	http://catalogue.bnf.fr/ark:/12148/cb44729664q	../TheatreLFSV2-downloaded/NER/bpt6k1090229t.tar.gz.tei_segmented_ner.xml	bpt6k1090229t.tar.gz.tei_segmented_ner.xml	bpt6k1090229t	spacy_entity_fishing
Racine, Jean	Esther, tragédie tirée de l'Escriture sainte	1689	http://catalogue.bnf.fr/ark:/12148/cb31169206q	../TheatreLFSV2-downloaded/NER/btv1b86108188.tar.gz.tei_segmented_ner.xml	btv1b86108188.tar.gz.tei_segmented_ner.xml	btv1b86108188	spacy_entity_fishing
Chappuzeau, Samuel	L'Académie des femmes, comédie	1661	http://catalogue.bnf.fr/ark:/12148/cb44729511v	../TheatreLFSV2-downloaded/NER/bpt6k1090075c.tar.gz.tei_segmented_ner.xml	bpt6k1090075c.tar.gz.tei_segmented_ner.xml	bpt6k1090075c	spacy_entity_fishing
Montgaudier	Natalie ou la Générosité chrestienne, tragédie par le Sr de Montgaudier	1654	http://catalogue.bnf.fr/ark:/12148/cb393249767	../TheatreLFSV2-downloaded/NER/bpt6k8529175.tar.gz.tei_segmented_ner.xml	bpt6k8529175.tar.gz.tei_segmented_ner.xml	bpt6k8529175	spacy_entity_fishing
	Le Ballet extravagant . Comedie	1694	http://catalogue.bnf.fr/ark:/12148/cb332549505	../TheatreLFSV2-downloaded/NER/bpt6k3045974n.tar.gz.tei_segmented_ner.xml	bpt6k3045974n.tar.gz.tei_segmented_ner.xml	bpt6k3045974n	spacy_entity_fishing
